id;customer_id;policy_number;benefit_description;loading_value;benefit_sum_insured
784;1489;100001489;WOT;0;252800
785;1490;100001490;ELI_P;0;152500
786;1492;100001492;TPD;0;394500
787;1494;100001494;FSI;0;42400
788;1495;100001495;ADI;0;18900
789;1499;100001499;ADI;0;23300
790;1501;100001501;AI;0;126400
791;1502;100001502;EFB;0;76100
792;1510;100001510;ELI_C;0;103200
793;1511;100001511;AI;0;12600
794;1513;100001513;AI;0;31400
795;1515;100001515;ELI_C;0;435100
796;1516;100001516;GCIIB;0;78600
797;1518;100001518;GCIIB;0;156700
798;1519;100001519;ELI;0;408200
799;1520;100001520;GCIIB;0;272900
800;1523;100001523;GCIIB;75;121600
801;1524;100001524;WOD;0;8300
802;1526;100001526;ELI_C;0;187600
803;1530;100001530;ADI;0;11900
804;1532;100001532;CII;0;123800
805;1533;100001533;WOD;0;8400
806;1534;100001534;WTD;0;103300
807;1536;100001536;EFB;0;327900
808;1537;100001537;ELI;0;171300
809;1538;100001538;ADI;100;22000
810;1542;100001542;CII;0;9400
811;1545;100001545;GTPDB;0;35600
812;1546;100001546;WTD;0;52900
813;1548;100001548;GCIIB;0;17700
814;1549;100001549;WOT;0;17300
815;1551;100001551;ELI;0;483400
816;1552;100001552;ADI;0;371500
817;1553;100001553;AI;0;281100
818;1554;100001554;AI;0;7400
819;1556;100001556;GDB;75;65500
820;1561;100001561;ELI_C;0;80700
821;1564;100001564;ELI_P;0;288100
822;1566;100001566;GTPDB;50;24900
823;1813;100001813;AI;0;60000
824;1572;100001572;EFB;0;132900
825;1573;100001573;TPD;0;60200
826;1575;100001575;AI;0;79500
827;1576;100001576;GDB;0;165100
828;1577;100001577;TPD;0;76700
829;1578;100001578;FIB;0;143700
830;1579;100001579;ELI_P;0;36500
831;1584;100001584;FSI;0;9200
832;1585;100001585;WOT;0;15200
833;1587;100001587;GCIIB;0;4300
834;1588;100001588;ELI_P;0;19800
835;1589;100001589;EFB;0;18800
836;1593;100001593;AI;0;18700
837;1595;100001595;CII;0;6600
838;1596;100001596;ELI_C;0;18800
839;1597;100001597;GCIIB;25;57100
840;1601;100001601;ELI;0;114200
841;1604;100001604;ADI;0;11100
842;1606;100001606;ADI;0;286000
843;1607;100001607;GTPDB;0;329900
844;1611;100001611;GDB;0;76400
845;1612;100001612;TPD;0;476600
846;1614;100001614;ADI_S;0;520500
847;1617;100001617;ELI;0;100600
848;1618;100001618;GCIIB;0;13100
849;1619;100001619;GDB;0;14600
850;1621;100001621;GCIIB;0;201800
851;1622;100001622;WTD;25;5900
852;1623;100001623;ADI;0;85900
853;1624;100001624;ELI_C;0;10000
854;1625;100001625;ELI;0;11800
855;1626;100001626;ELI_P;0;55700
856;1627;100001627;WOD;0;391300
857;1631;100001631;ELI;0;370000
858;1638;100001638;GDB;0;10100
859;1639;100001639;CII;0;4100
860;1640;100001640;GTPDB;0;16300
861;1643;100001643;AI;0;344200
862;1644;100001644;ADI_S;0;9100
863;2106;100002106;CII;0;62200
864;1645;100001645;GCIIB;0;82600
865;1646;100001646;WOT;0;96700
866;1647;100001647;ADI_S;0;18200
867;1648;100001648;WTD;0;22500
868;1652;100001652;ADI_S;0;8800
869;1655;100001655;ADI;0;170500
870;1658;100001658;AI;0;27800
871;1659;100001659;ELI;0;25600
872;1661;100001661;TPD;0;9700
873;1666;100001666;AI;0;12000
874;1667;100001667;WOD;0;13800
875;1669;100001669;FIB;0;124300
876;1670;100001670;ADI_S;0;280500
877;1671;100001671;AI;0;25500
878;1672;100001672;FIB;0;16700
879;1674;100001674;ELI;0;7500
880;1675;100001675;WOD;0;66300
881;1677;100001677;GDB;0;19600
882;1681;100001681;CII;0;19200
883;1683;100001683;GTPDB;0;28700
884;1687;100001687;GCIIB;0;210100
885;1688;100001688;WTD;0;219800
886;1690;100001690;WOT;0;119200
887;1695;100001695;FIB;0;110300
888;1698;100001698;GDB;0;9500
889;1702;100001702;WOT;50;19300
890;1703;100001703;ELI;0;292300
891;1704;100001704;GDB;0;23600
892;1705;100001705;AI;0;53200
893;1707;100001707;WTD;0;3800
894;1708;100001708;FSI;100;9000
895;1711;100001711;TPD;0;23700
896;1712;100001712;GTPDB;0;200900
897;1713;100001713;GTPDB;0;506800
898;1714;100001714;GDB;50;230300
899;1719;100001719;GTPDB;0;8900
900;1721;100001721;WTD;0;36800
901;1722;100001722;AI;0;88500
902;1724;100001724;ELI;0;15200
903;1725;100001725;GCIIB;0;22100
904;1732;100001732;CII;0;17800
905;1733;100001733;ELI_C;0;149700
906;1738;100001738;WOD;0;79800
907;1741;100001741;FSI;0;258600
908;1747;100001747;EFB;0;190800
909;1750;100001750;GTPDB;0;32000
910;1751;100001751;WTD;0;22100
911;1752;100001752;WOT;0;37500
912;1753;100001753;FIB;0;8500
913;1754;100001754;GDB;0;19300
914;1755;100001755;GTPDB;0;8700
915;1756;100001756;FIB;0;170000
916;1757;100001757;WOT;0;31100
917;1758;100001758;WOT;75;15400
918;1765;100001765;FSI;50;462500
919;1766;100001766;ADI;0;6800
920;1768;100001768;WTD;0;208900
921;1769;100001769;ELI_C;0;42800
922;1770;100001770;GTPDB;0;11400
923;1772;100001772;ELI_C;0;95200
924;1774;100001774;TPD;0;16200
925;1775;100001775;CII;0;23700
926;1776;100001776;WTD;0;113500
927;1780;100001780;WOT;0;21400
928;1783;100001783;ADI;0;17800
929;1784;100001784;GTPDB;0;99300
930;1785;100001785;FSI;0;527400
931;2114;100002114;TPD;0;382600
932;1786;100001786;ADI;0;186800
933;1788;100001788;ELI_P;0;14200
934;1789;100001789;ELI_C;0;280400
935;1792;100001792;EFB;75;80000
936;1794;100001794;CII;0;3900
937;1800;100001800;WTD;0;160700
938;1805;100001805;ELI;0;20800
939;1806;100001806;FIB;0;8200
940;1810;100001810;GCIIB;0;22300
941;1811;100001811;ELI_C;0;323200
942;1812;100001812;GCIIB;0;242800
943;1815;100001815;AI;0;104100
944;1817;100001817;EFB;75;75600
945;1822;100001822;TPD;0;367100
946;1825;100001825;WOT;0;129800
947;1828;100001828;ADI;0;16900
948;1830;100001830;WOD;0;50900
949;2110;100002110;GCIIB;0;288700
950;1835;100001835;GCIIB;0;89100
951;1837;100001837;ELI;0;75000
952;1838;100001838;ELI;0;14500
953;1841;100001841;FIB;0;24600
954;1842;100001842;GTPDB;0;164700
955;1843;100001843;ADI_S;0;26500
956;1844;100001844;ELI_P;0;268700
957;1846;100001846;CII;0;10700
958;1848;100001848;TPD;0;217800
959;1849;100001849;ELI_C;0;2600
960;1850;100001850;ADI_S;0;129400
961;1854;100001854;TPD;0;245100
962;2304;100002304;FIB;50;165900
963;1856;100001856;GTPDB;0;11200
964;1857;100001857;GCIIB;0;171700
965;1858;100001858;FIB;0;10500
966;1861;100001861;GTPDB;0;36500
967;1862;100001862;GDB;0;8100
968;1863;100001863;EFB;25;218000
969;1864;100001864;ELI_P;0;9300
970;3488;100003488;ELI_P;75;5000
971;1865;100001865;ELI_P;25;21700
972;1867;100001867;TPD;0;245400
973;1872;100001872;GCIIB;0;322300
974;1880;100001880;FSI;0;350400
975;1881;100001881;ADI_S;0;190600
976;1884;100001884;WOD;25;29500
977;1887;100001887;GDB;0;460600
978;1888;100001888;WTD;0;292300
979;1890;100001890;TPD;0;155800
980;1891;100001891;ADI_S;0;20700
981;1897;100001897;WOT;0;2600
982;1899;100001899;ADI_S;0;377400
983;1901;100001901;WOD;0;75000
984;1902;100001902;FSI;0;9200
985;1903;100001903;CII;0;190800
986;1906;100001906;CII;0;100300
987;1909;100001909;EFB;0;388200
988;1911;100001911;ELI_C;0;17500
989;1912;100001912;WTD;0;16500
990;1913;100001913;ELI_C;0;126000
991;1915;100001915;EFB;0;212200
992;1916;100001916;WOT;0;31600
993;1917;100001917;FIB;0;414500
994;1918;100001918;WOT;0;367900
995;1960;100001960;ELI_P;0;13300
996;1920;100001920;GDB;0;16400
997;1922;100001922;ELI;0;186100
998;1925;100001925;WTD;0;353100
999;1928;100001928;ADI;0;69800
1000;1930;100001930;WTD;0;8800
1001;1931;100001931;FIB;0;183700
1002;1932;100001932;GTPDB;0;17300
1003;2514;100002514;EFB;0;14400
1004;1936;100001936;TPD;0;251700
1005;1938;100001938;FIB;0;23900
1006;1939;100001939;WTD;0;117100
1007;1940;100001940;ELI;25;362000
1008;1941;100001941;GDB;0;27700
1009;1943;100001943;FIB;0;12600
1010;1945;100001945;ADI_S;0;136000
1011;1947;100001947;GDB;0;17500
1012;1948;100001948;ELI;0;63300
1013;1949;100001949;ELI;0;9300
1014;1952;100001952;FIB;0;133000
1015;1955;100001955;FIB;0;76700
1016;1956;100001956;ELI;100;221000
1017;1958;100001958;FSI;0;12100
1018;1961;100001961;TPD;0;83700
1019;1963;100001963;WOD;0;12100
1020;1964;100001964;WOD;25;16300
1021;1965;100001965;ELI_P;0;137600
1022;1968;100001968;FSI;0;16200
1023;1969;100001969;ELI;0;11500
1024;1971;100001971;TPD;25;288700
1025;1972;100001972;ELI;50;17300
1026;1973;100001973;FIB;0;6900
1027;1974;100001974;GTPDB;0;67200
1028;1976;100001976;ADI_S;0;15000
1029;1977;100001977;ADI_S;0;305300
1030;1979;100001979;ADI;50;8600
1031;1982;100001982;WOT;0;18600
1032;1984;100001984;ELI;0;100300
1033;1987;100001987;ADI;0;120800
1034;1989;100001989;GDB;0;8000
1035;1990;100001990;ELI;0;536100
1036;1994;100001994;CII;0;23400
1037;1995;100001995;ELI;0;245700
1038;1998;100001998;WTD;0;116100
1039;2002;100002002;WTD;0;31700
1040;2005;100002005;ELI_P;0;276900
1041;2012;100002012;ELI_P;75;98700
1042;2013;100002013;FSI;0;16300
1043;2014;100002014;ELI_P;0;207800
1044;2015;100002015;ELI;0;10500
1045;2016;100002016;CII;0;11000
1046;2017;100002017;AI;0;25000
1047;2018;100002018;GTPDB;0;238000
1048;2019;100002019;EFB;0;132600
1049;2021;100002021;TPD;0;467500
1050;2022;100002022;FSI;0;6400
1051;2023;100002023;GDB;0;7900
1052;2026;100002026;FIB;0;14200
1053;2027;100002027;CII;0;9900
1054;2028;100002028;EFB;0;63800
1055;2029;100002029;ADI;0;441000
1056;2031;100002031;EFB;0;249400
1057;2034;100002034;ADI;0;229400
1058;2036;100002036;EFB;0;242800
1059;2038;100002038;WOT;0;88900
1060;2039;100002039;ELI;0;263900
1061;2041;100002041;ADI_S;100;147100
1062;2043;100002043;CII;0;19400
1063;2045;100002045;FSI;0;80100
1064;2046;100002046;AI;0;126500
1065;2047;100002047;ELI_C;0;338200
1066;4489;100004489;WTD;0;424300
1067;2048;100002048;GTPDB;0;16600
1068;2049;100002049;GDB;100;45200
1069;2050;100002050;GDB;0;7700
1070;2052;100002052;FSI;0;1300
1071;2053;100002053;GTPDB;0;450300
1072;2055;100002055;CII;0;339900
1073;2056;100002056;EFB;0;112800
1074;2059;100002059;GTPDB;0;93700
1075;2061;100002061;ADI;0;263900
1076;2063;100002063;GTPDB;75;212000
1077;2066;100002066;FSI;75;393500
1078;2067;100002067;ADI_S;0;186100
1079;2069;100002069;TPD;0;126700
1080;2071;100002071;ELI_C;0;161000
1081;2072;100002072;GDB;0;4400
1082;2073;100002073;WOD;0;16700
1083;2077;100002077;AI;0;188800
1084;2078;100002078;CII;0;438600
1085;2079;100002079;CII;0;74700
1086;2081;100002081;WOD;0;167200
1087;2082;100002082;ELI;75;420700
1088;2083;100002083;WOT;0;95900
1089;2084;100002084;ELI;0;189500
1090;2086;100002086;WOT;0;11300
1091;2087;100002087;GDB;25;9800
1092;2089;100002089;WTD;0;94000
1093;2092;100002092;AI;25;109100
1094;2093;100002093;ADI;0;83600
1095;2094;100002094;WOT;0;53800
1096;2095;100002095;WOD;0;900
1097;2096;100002096;WOD;0;147900
1098;2097;100002097;ADI;0;185400
1099;2099;100002099;AI;0;348300
1100;2105;100002105;WOT;0;306500
1101;2107;100002107;FSI;0;14500
1102;2108;100002108;CII;0;7700
1103;2109;100002109;TPD;0;15300
1104;2112;100002112;AI;0;15000
1105;2116;100002116;ELI_C;0;206700
1106;2117;100002117;ADI_S;0;27800
1107;2120;100002120;GCIIB;75;336200
1108;2121;100002121;GDB;0;20000
1109;2125;100002125;ELI_C;0;7400
1110;2127;100002127;GCIIB;100;66800
1111;2129;100002129;AI;0;19300
1112;2130;100002130;ELI_C;0;4700
1113;2131;100002131;FSI;0;15300
1114;2133;100002133;CII;0;27900
1115;2134;100002134;TPD;0;145600
1116;2138;100002138;TPD;0;151100
1117;2139;100002139;FSI;0;64300
1118;2143;100002143;FIB;0;85300
1119;2144;100002144;GCIIB;0;12400
1120;2145;100002145;GTPDB;0;16200
1121;2146;100002146;ADI_S;0;8600
1122;2147;100002147;WOD;0;298500
1123;2148;100002148;FSI;0;176100
1124;2149;100002149;GCIIB;0;312200
1125;2151;100002151;ELI_P;0;68800
1126;2152;100002152;ELI_P;0;314500
1127;2158;100002158;TPD;0;464900
1128;2160;100002160;WOT;0;487400
1129;2161;100002161;ELI_C;0;22100
1130;2162;100002162;EFB;0;7300
1131;2163;100002163;GDB;0;277300
1132;2164;100002164;EFB;0;13900
1133;2166;100002166;AI;0;19200
1134;2169;100002169;FIB;0;19200
1135;2177;100002177;ADI_S;0;200100
1136;2180;100002180;WOT;0;56000
1137;2182;100002182;AI;0;8600
1138;2184;100002184;WOD;0;13300
1139;2185;100002185;ELI_C;0;457000
1140;2187;100002187;AI;0;32900
1141;2189;100002189;CII;0;334100
1142;2190;100002190;GDB;0;101600
1143;2192;100002192;WOD;0;163800
1144;2196;100002196;ELI_P;0;504000
1145;2198;100002198;TPD;0;115400
1146;2200;100002200;AI;0;195000
1147;2203;100002203;AI;0;92700
1148;2209;100002209;ADI_S;0;78700
1149;2210;100002210;WOD;0;13600
1150;2211;100002211;GTPDB;0;245400
1151;2214;100002214;WTD;0;5900
1152;2215;100002215;GCIIB;0;284100
1153;2216;100002216;TPD;75;10200
1154;2217;100002217;WOD;0;241000
1155;2221;100002221;WOD;0;125500
1156;2222;100002222;CII;0;644400
1157;2223;100002223;GDB;0;87500
1158;2224;100002224;ELI_C;0;79400
1159;2226;100002226;WTD;0;231900
1160;2229;100002229;FSI;0;338700
1161;2230;100002230;EFB;0;267300
1162;2233;100002233;FIB;0;104600
1163;2235;100002235;AI;0;17700
1164;2237;100002237;ADI;0;338800
1165;2238;100002238;ELI;0;104100
1166;2241;100002241;FIB;0;20800
1167;2242;100002242;GDB;0;176300
1168;2244;100002244;WTD;0;296100
1169;2247;100002247;FSI;0;17300
1170;2248;100002248;GDB;0;116000
1171;2251;100002251;FSI;0;135500
1172;2253;100002253;ELI;0;278200
1173;2257;100002257;WTD;0;16800
1174;2259;100002259;WOD;0;201900
1175;2260;100002260;GDB;0;101800
1176;2261;100002261;WOD;0;184800
1177;2262;100002262;ADI;0;11300
1178;2263;100002263;GDB;0;9200
1179;2265;100002265;ELI;0;166500
1180;2266;100002266;ADI;0;138000
1181;2269;100002269;GDB;0;127600
1182;2271;100002271;WOD;50;381200
1183;2274;100002274;TPD;0;19900
1184;2275;100002275;WTD;75;202800
1185;2277;100002277;TPD;75;357500
1186;2281;100002281;WOD;0;258200
1187;2282;100002282;WTD;0;372600
1188;2283;100002283;GTPDB;0;91100
1189;2285;100002285;GDB;100;341800
1190;2286;100002286;TPD;0;20400
1191;2290;100002290;ADI;0;180100
1192;2292;100002292;GDB;0;314300
1193;2294;100002294;ADI_S;0;15300
1194;2295;100002295;CII;0;16700
1195;2296;100002296;EFB;0;469900
1196;2298;100002298;ADI_S;0;133600
1197;2301;100002301;ELI_C;0;184200
1198;2303;100002303;ELI_P;0;126800
1199;2309;100002309;AI;0;9400
1200;2311;100002311;WOT;0;444500
1201;2312;100002312;ADI_S;0;139800
1202;2313;100002313;WOT;0;75500
1203;2314;100002314;GDB;0;84200
1204;2316;100002316;FSI;0;7600
1205;2317;100002317;EFB;0;138700
1206;2322;100002322;WTD;0;17800
1207;2326;100002326;GCIIB;0;12700
1208;2328;100002328;ELI_C;0;400500
1209;2331;100002331;ELI_C;0;22700
1210;2334;100002334;WOT;0;150600
1211;2340;100002340;ELI;0;120400
1212;2341;100002341;ELI;0;104100
1213;2343;100002343;FSI;75;194100
1214;2346;100002346;ELI_C;0;9100
1215;2349;100002349;GTPDB;0;15500
1216;2350;100002350;GTPDB;0;286600
1217;2356;100002356;CII;0;261600
1218;2357;100002357;ELI_C;0;488400
1219;2358;100002358;ADI;0;5500
1220;2360;100002360;FSI;0;283100
1221;2362;100002362;CII;0;9300
1222;2366;100002366;ADI;0;94800
1223;2369;100002369;WTD;0;198300
1224;2370;100002370;FSI;0;147500
1225;2371;100002371;EFB;0;82300
1226;2373;100002373;GTPDB;0;227600
1227;2377;100002377;GCIIB;0;241400
1228;2381;100002381;ELI;75;137600
1229;2384;100002384;ELI_C;0;166600
1230;2386;100002386;ADI;0;78500
1231;2388;100002388;WOD;0;12700
1232;2389;100002389;TPD;0;179100
1233;2392;100002392;ELI_P;25;32400
1234;2395;100002395;GCIIB;0;434600
1235;2396;100002396;WOD;25;27000
1236;2397;100002397;GCIIB;0;191000
1237;2398;100002398;ADI_S;0;384500
1238;2431;100002431;FIB;0;6800
1239;2399;100002399;GCIIB;0;67600
1240;2401;100002401;WTD;0;6900
1241;2403;100002403;CII;0;7700
1242;2404;100002404;GTPDB;0;164500
1243;2405;100002405;GTPDB;0;156400
1244;2407;100002407;FSI;0;188100
1245;2408;100002408;GTPDB;0;27100
1246;2410;100002410;GTPDB;0;15700
1247;2413;100002413;GTPDB;0;7300
1248;2414;100002414;FIB;0;82200
1249;2415;100002415;EFB;0;155100
1250;2416;100002416;GTPDB;0;156800
1251;2417;100002417;FSI;0;11500
1252;2420;100002420;GCIIB;0;9600
1253;2421;100002421;CII;0;9100
1254;2423;100002423;WOD;0;11300
1255;2424;100002424;TPD;0;181700
1256;2427;100002427;WOD;0;19900
1257;2428;100002428;ADI;0;410500
1258;2433;100002433;CII;0;15000
1259;2438;100002438;GCIIB;0;102900
1260;2439;100002439;FSI;0;47900
1261;2440;100002440;FSI;0;228300
1262;2441;100002441;GCIIB;0;60500
1263;2442;100002442;GDB;0;19400
1264;2443;100002443;WOD;0;159700
1265;2444;100002444;ELI;0;128900
1266;2445;100002445;WTD;0;193200
1267;2446;100002446;EFB;0;39200
1268;2452;100002452;ADI;0;19100
1269;2453;100002453;TPD;25;30900
1270;2457;100002457;WOD;0;94300
1271;2461;100002461;AI;0;106400
1272;2462;100002462;TPD;0;131100
1273;2463;100002463;ADI_S;0;70600
1274;2464;100002464;FSI;0;103200
1275;2465;100002465;WTD;0;43600
1276;2469;100002469;GCIIB;0;16700
1277;2471;100002471;ADI;0;12300
1278;2475;100002475;EFB;0;7900
1279;2476;100002476;CII;0;193800
1280;2479;100002479;FSI;0;310400
1281;2480;100002480;ELI_P;0;75700
1282;2481;100002481;WOD;75;11400
1283;2482;100002482;ELI;0;12200
1284;2487;100002487;GTPDB;0;153000
1285;2488;100002488;GTPDB;0;65300
1286;2489;100002489;WTD;0;9400
1287;2490;100002490;CII;0;21000
1288;2491;100002491;ELI;100;135800
1289;2492;100002492;FSI;0;315500
1290;2497;100002497;ELI_P;25;127700
1291;2498;100002498;ADI_S;0;333400
1292;2506;100002506;EFB;0;201600
1293;2507;100002507;ELI_C;0;116000
1294;2508;100002508;ELI_P;0;112600
1295;2512;100002512;GDB;0;15800
1296;2513;100002513;GCIIB;0;17700
1297;2517;100002517;WTD;75;253100
1298;2519;100002519;WOD;0;30100
1299;2520;100002520;WTD;0;65900
1300;2521;100002521;ELI;0;38800
1301;2523;100002523;WTD;0;31100
1302;2525;100002525;ELI;0;79600
1303;2528;100002528;GTPDB;0;27300
1304;2529;100002529;GTPDB;0;22400
1305;2531;100002531;ELI_C;0;158200
1306;2532;100002532;CII;0;145800
1307;2533;100002533;FSI;0;448500
1308;2536;100002536;FIB;0;215600
1309;2538;100002538;WTD;0;17000
1310;2539;100002539;CII;0;14700
1311;2541;100002541;WOT;0;15900
1312;2542;100002542;GDB;0;168600
1313;2545;100002545;GTPDB;0;298000
1314;2547;100002547;FIB;0;153800
1315;2551;100002551;FSI;100;19400
1316;2590;100002590;ADI_S;0;4700
1317;2553;100002553;ELI_C;0;55300
1318;2557;100002557;FSI;0;34600
1319;2558;100002558;EFB;0;102500
1320;2559;100002559;GCIIB;75;122300
1321;2562;100002562;WOD;0;3300
1322;2563;100002563;ELI_C;50;136300
1323;2568;100002568;ELI_C;0;102800
1324;2569;100002569;TPD;0;24700
1325;2573;100002573;FIB;0;293000
1326;2574;100002574;GDB;0;450000
1327;2576;100002576;AI;0;53100
1328;2578;100002578;WOT;0;151500
1329;2579;100002579;TPD;0;57500
1330;2580;100002580;ELI;0;211200
1331;2582;100002582;WOD;0;90500
1332;2585;100002585;TPD;0;33000
1333;2586;100002586;FSI;0;285500
1334;2588;100002588;WTD;0;185500
1335;2589;100002589;CII;0;100300
1336;2592;100002592;ELI;0;32400
1337;2595;100002595;ADI;0;9700
1338;2598;100002598;FSI;25;154800
1339;2599;100002599;GCIIB;0;3100
1340;2600;100002600;FSI;0;156300
1341;2605;100002605;WOT;100;156300
1342;2606;100002606;ADI_S;0;81000
1343;2607;100002607;AI;0;9100
1344;2609;100002609;WOD;0;13900
1345;2610;100002610;ADI_S;0;25200
1346;2613;100002613;ELI;0;62800
1347;2616;100002616;AI;0;9600
1348;2618;100002618;ELI;0;60400
1349;2619;100002619;ADI_S;0;91200
1350;2621;100002621;ELI_C;0;6200
1351;2624;100002624;FIB;0;21300
1352;2626;100002626;WOD;0;70200
1353;2630;100002630;WOD;0;91400
1354;2631;100002631;ELI_P;0;406500
1355;2634;100002634;TPD;50;113600
1356;2635;100002635;FIB;0;53200
1357;2637;100002637;ADI_S;0;24000
1358;2639;100002639;WOT;0;17400
1359;2642;100002642;FIB;0;6700
1360;2645;100002645;FSI;0;17000
1361;2646;100002646;ADI_S;0;141700
1362;2647;100002647;WTD;0;304200
1363;2648;100002648;FSI;0;17500
1364;2650;100002650;ADI_S;0;213000
1365;2653;100002653;FSI;0;57100
1366;2654;100002654;ADI_S;0;140800
1367;2655;100002655;EFB;0;32600
1368;2657;100002657;WOT;0;272100
1369;2659;100002659;ADI_S;0;18100
1370;2660;100002660;AI;0;16200
1371;2662;100002662;CII;50;4900
1372;2663;100002663;FIB;0;24700
1373;2665;100002665;WOD;0;16200
1374;2670;100002670;AI;0;96200
1375;2674;100002674;ELI;0;570100
1376;2678;100002678;ELI_C;0;10000
1377;2680;100002680;GCIIB;0;6300
1378;2681;100002681;ELI_C;0;69700
1379;2685;100002685;ELI;0;108700
1380;2686;100002686;CII;0;264300
1381;2687;100002687;GCIIB;0;239200
1382;2688;100002688;ELI_C;0;6000
1383;2689;100002689;AI;0;17400
1384;2693;100002693;ELI_P;0;98900
1385;2696;100002696;FSI;0;69700
1386;2697;100002697;WOD;0;9400
1387;2698;100002698;ADI;0;70500
1388;2699;100002699;ADI_S;0;430700
1389;2701;100002701;ADI;0;146900
1390;2702;100002702;GCIIB;75;69600
1391;2703;100002703;GDB;0;7500
1392;2704;100002704;ELI_P;0;125800
1393;2705;100002705;CII;0;22800
1394;2706;100002706;GTPDB;0;12100
1395;2707;100002707;FSI;0;199500
1396;2708;100002708;GDB;0;59600
1397;2709;100002709;ELI_C;0;66400
1398;2713;100002713;ELI_C;0;15400
1399;2714;100002714;AI;0;143400
1400;2715;100002715;WOD;0;331200
1401;2716;100002716;ELI_P;0;13300
1402;2721;100002721;WOD;0;564600
1403;2766;100002766;ADI_S;0;13100
1404;2722;100002722;CII;0;79900
1405;2723;100002723;EFB;0;143600
1406;2724;100002724;WOT;0;16400
1407;2726;100002726;TPD;0;375400
1408;2728;100002728;WTD;0;16000
1409;2733;100002733;ELI_P;0;12700
1410;2735;100002735;TPD;0;10300
1411;2736;100002736;ELI;0;159200
1412;2738;100002738;GCIIB;0;210800
1413;2740;100002740;FIB;0;162400
